"uri","band_name","member_name","former_member_name","hometown_name","year"
"http://dbpedia.org/resource/Phish","Phish","Jon Fishman","Jeff Holdsworth","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Jon Fishman","Marc Daubert","Burlington, Vermont",1983
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Mike Love","Ricky Fataar","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Mike Love","Dennis Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Mike Love","Blondie Chaplin","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Mike Love","Carl Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Al Jardine","Ricky Fataar","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Al Jardine","Dennis Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Al Jardine","Blondie Chaplin","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Al Jardine","Carl Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Brian Wilson","Ricky Fataar","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Brian Wilson","Blondie Chaplin","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Brian Wilson","Dennis Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Brian Wilson","Carl Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","David Marks","Blondie Chaplin","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","David Marks","Carl Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","David Marks","Dennis Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","David Marks","Ricky Fataar","Hawthorne, California",1961
"http://dbpedia.org/resource/Phish","Phish","Mike Gordon","Marc Daubert","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Mike Gordon","Jeff Holdsworth","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Page McConnell","Marc Daubert","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Page McConnell","Jeff Holdsworth","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Trey Anastasio","Jeff Holdsworth","Burlington, Vermont",1983
"http://dbpedia.org/resource/Phish","Phish","Trey Anastasio","Marc Daubert","Burlington, Vermont",1983
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Bruce Johnston","Ricky Fataar","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Bruce Johnston","Dennis Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Bruce Johnston","Blondie Chaplin","Hawthorne, California",1961
"http://dbpedia.org/resource/The_Beach_Boys","The Beach Boys","Bruce Johnston","Carl Wilson","Hawthorne, California",1961
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Joey Eppard","Josh Eppard",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Joey Eppard","Joe Stote",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Billy Riker","Josh Eppard",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Billy Riker","Joe Stote",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Chris Gartmann","Josh Eppard",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Chris Gartmann","Joe Stote",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Daniel Grimsland","Josh Eppard",,
"http://dbpedia.org/resource/3_(American_band)","3 (American band)","Daniel Grimsland","Joe Stote",,
"http://dbpedia.org/resource/Ocean_Grove_(band)","Ocean Grove (band)","John Lloyd Taylor","Ryan Liestman",,
"http://dbpedia.org/resource/Ocean_Grove_(band)","Ocean Grove (band)","Greg Garbowsky","Ryan Liestman",,
"http://dbpedia.org/resource/Ocean_Grove_(band)","Ocean Grove (band)","Jack Lawless","Ryan Liestman",,
"http://dbpedia.org/resource/Roger_Clyne_and_the_Peacemakers","Roger Clyne and the Peacemakers","Paul ""P.H."" Naffah","Steve Larson","Tempe, Arizona",1998
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","John Turnbull (musician)","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","John Turnbull (musician)","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","John Turnbull (musician)","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Mick Gallagher","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Mick Gallagher","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Mick Gallagher","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Tommy DeVito (musician)","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Joe Long","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Nick Massi","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Bob Gaudio","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Norman Watt-Roy","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Norman Watt-Roy","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Norman Watt-Roy","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Chaz Jankel","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Chaz Jankel","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Chaz Jankel","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Davey Payne","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Davey Payne","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Davey Payne","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Gilad Atzmon","Wilko Johnson","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Gilad Atzmon","Ian Dury","Cambridge",1977
"http://dbpedia.org/resource/The_Blockheads","The Blockheads","Gilad Atzmon","Dylan Howe","Cambridge",1977
"http://dbpedia.org/resource/Roger_Clyne_and_the_Peacemakers","Roger Clyne and the Peacemakers","Roger Clyne","Steve Larson","Tempe, Arizona",1998
"http://dbpedia.org/resource/Silly_(band)","Silly (band)","Anna Loos","Tamara Danz",,
"http://dbpedia.org/resource/Rojo_(band)","Rojo (band)","Emmanuel Espinosa","Annette Moreno",,
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Todd Rundgren","Moogy Klingman","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Todd Rundgren","Roger Powell (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Todd Rundgren","Tony Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Todd Rundgren","Doug Howard (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Todd Rundgren","Hunt Sales","New York City",1973
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Mike Campbell (musician)","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Mike Campbell (musician)","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kasim Sulton","Moogy Klingman","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kasim Sulton","Roger Powell (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kasim Sulton","Tony Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kasim Sulton","Doug Howard (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kasim Sulton","Hunt Sales","New York City",1973
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Benmont Tench","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Benmont Tench","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Charles Calello","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Bill DeLoach","Newark, New Jersey",1960
"http://dbpedia.org/resource/The_Four_Seasons_(band)","The Four Seasons (band)","Frankie Valli","Don Ciccone","Newark, New Jersey",1960
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Tom Petty","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Tom Petty","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Jesse Gress","Moogy Klingman","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Jesse Gress","Roger Powell (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Jesse Gress","Tony Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Jesse Gress","Doug Howard (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Jesse Gress","Hunt Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Ralph Schuckett","Moogy Klingman","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Ralph Schuckett","Roger Powell (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Ralph Schuckett","Tony Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Ralph Schuckett","Doug Howard (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Ralph Schuckett","Hunt Sales","New York City",1973
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Steve Ferrone","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Steve Ferrone","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/The_Living_End","The Living End","Scott Owen","Travis Demsey","Melbourne",1994
"http://dbpedia.org/resource/The_Living_End","The Living End","Scott Owen","Joey Piripitzi","Melbourne",1994
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Ron Blair","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Ron Blair","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Scott Thurston","Stan Lynch","Gainesville, Florida",1976
"http://dbpedia.org/resource/Tom_Petty_and_the_Heartbreakers","Tom Petty and the Heartbreakers","Scott Thurston","Howie Epstein","Gainesville, Florida",1976
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kevin Ellman","Moogy Klingman","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kevin Ellman","Roger Powell (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kevin Ellman","Tony Sales","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kevin Ellman","Doug Howard (musician)","New York City",1973
"http://dbpedia.org/resource/Utopia_(American_band)","Utopia (American band)","Kevin Ellman","Hunt Sales","New York City",1973
"http://dbpedia.org/resource/The_Living_End","The Living End","Chris Cheney","Travis Demsey","Melbourne",1994
"http://dbpedia.org/resource/The_Living_End","The Living End","Chris Cheney","Joey Piripitzi","Melbourne",1994
"http://dbpedia.org/resource/The_Living_End","The Living End","Andy Strachan","Travis Demsey","Melbourne",1994
"http://dbpedia.org/resource/The_Living_End","The Living End","Andy Strachan","Joey Piripitzi","Melbourne",1994
"http://dbpedia.org/resource/The_Zombies","The Zombies","Colin Blunstone","Sebastian Santa Maria",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Colin Blunstone","Chris White (musician)",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Colin Blunstone","Paul Atkinson (guitarist)",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Colin Blunstone","Hugh Grundy",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Rod Argent","Chris White (musician)",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Rod Argent","Hugh Grundy",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Rod Argent","Paul Atkinson (guitarist)",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Rod Argent","Sebastian Santa Maria",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Jim Rodford","Sebastian Santa Maria",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Jim Rodford","Hugh Grundy",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Jim Rodford","Paul Atkinson (guitarist)",,
"http://dbpedia.org/resource/The_Zombies","The Zombies","Jim Rodford","Chris White (musician)",,
"http://dbpedia.org/resource/Verbena_(band)","Verbena (band)","A. A. Bondy","Mikey Welsh","Birmingham, Alabama",1994
"http://dbpedia.org/resource/Wilmer_X","Wilmer X","Nisse Hellberg","Pelle Ossler","Malmö",1977
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Drums","Drums",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Drums","Keyboard instrument",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Drums","Vocals",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Bass guitar","Keyboard instrument",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Bass guitar","Drums",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Bass guitar","Vocals",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Guitar","Keyboard instrument",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Guitar","Vocals",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Guitar","Drums",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Vocals","Drums",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Vocals","Vocals",,
"http://dbpedia.org/resource/Cains_&_Abels","Cains & Abels","Vocals","Keyboard instrument",,
"http://dbpedia.org/resource/Brutus_(Canadian_band)","Brutus (Canadian band)","Walter Zwolinski","Moxy (band)","Toronto",1969
"http://dbpedia.org/resource/Brutus_(Canadian_band)","Brutus (Canadian band)","Walter Zwolinski","Goddo","Toronto",1969
"http://dbpedia.org/resource/The_Gaylads","The Gaylads","B.B. Seaton","Delano Stewart",,
"http://dbpedia.org/resource/Screaming_Headless_Torsos","Screaming Headless Torsos","David Fiuczynski","John Medeski",,
"http://dbpedia.org/resource/Screaming_Headless_Torsos","Screaming Headless Torsos","David Fiuczynski","Jojo Mayer",,
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Bass (voice type)","Bass (voice type)","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Bass (voice type)","Matthew Stiff","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Ben Thapa","Bass (voice type)","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Ben Thapa","Matthew Stiff","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Jonathan Ansell","Bass (voice type)","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Jonathan Ansell","Matthew Stiff","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Mike Christie (singer)","Bass (voice type)","City of London",2004
"http://dbpedia.org/resource/G4_(band)","G4 (band)","Mike Christie (singer)","Matthew Stiff","City of London",2004
"http://dbpedia.org/resource/HorrorPops","HorrorPops","Patricia Day","Geoff Kresge",,
"http://dbpedia.org/resource/Ho-Hum","Ho-Hum","Rod Bryan","Colin Brooks (drummer)",,
"http://dbpedia.org/resource/The_Del-Vikings","The Del-Vikings","Mike Machado","Gus Backus","Pittsburgh",1955
